date,suburb,tmax,tmin,daily_temp_range,night_start_time,night_min_time,night_start_temp,night_min_temp,night_hours_to_min,night_total_hours,night_cooling_rate,hot_day,cooling_failure,cooling_risk_category,dewpoint_mean,humidity_mean,wind_speed_mean,air_pressure_mean,precipitation_total,distance_to_coast_km,distance_to_water_km,is_coastal,inland_category,tree_canopy_percent,tree_canopy_area_m2,suburb_area_inside_gsr_m2,cadastred_suburb_area_m2,sa2_name,population_2020,population_density_people_per_km2,area_km2,population_density_source_note,built_up_area_m2,sa2_area_m2,built_up_area_percent,built_up_density_source_note,sa2_names_used_for_built_up,month,is_summer
2020-09-21,Manly,23.488068,16.62442,6.863647999999998,2020-09-21 18:00:00,2020-09-22 05:00:00,22.435394,19.78299,11.0,11.0,0.2411276363636361,0,0,Moderate risk,16.248586125,77.973456625,5.1372812833333334,1004.8591958333333,0.21886825412,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,9,0
2020-09-22,Manly,22.714478,17.858032,4.856445999999998,2020-09-22 18:00:00,2020-09-23 05:00:00,21.648224,15.269989,11.0,11.0,0.5798395454545453,0,0,Low risk,11.865618374999999,59.167232874999996,4.55620195,1004.4340604166667,0.1392364479,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,9,0
2020-09-23,Manly,21.271667,15.209564,6.0621030000000005,2020-09-23 18:00:00,2020-09-24 05:00:00,18.628967,12.8685,11.0,11.0,0.5236788181818182,0,0,Low risk,7.075996379166667,50.04421925,3.8606092375000003,1007.11458875,1.09624862,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,9,0
2020-09-24,Manly,19.618378,12.826996,6.7913820000000005,2020-09-24 18:00:00,2020-09-25 04:00:00,17.789581,13.069244,10.0,11.0,0.4720336999999999,0,0,Low risk,5.2526244916666665,49.952466541666666,4.778439258333333,1008.08911125,0.0,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,9,0
2020-09-25,Manly,20.785065,10.61319,10.171875,2020-09-25 18:00:00,2020-09-26 05:00:00,16.784088,10.582855,11.0,11.0,0.5637484545454545,0,0,Low risk,6.425819383333334,55.329969166666665,7.6978229375,1001.3497270833333,0.8468627864,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,9,0
2020-09-26,Manly,16.249603,10.410278,5.8393250000000005,2020-09-26 18:00:00,2020-09-27 05:00:00,14.357483,10.321259,11.0,11.0,0.3669294545454546,0,0,Moderate risk,2.9816296875,51.433388666666666,8.816879816666667,1005.5981416666667,0.12207031199999999,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,9,0
2020-09-27,Manly,15.934387,10.321259,5.613128,2020-09-27 18:00:00,2020-09-28 05:00:00,13.758453,10.860321,11.0,11.0,0.26346654545454534,0,0,Moderate risk,5.149424254166667,58.68079291666667,6.01458005,1016.6536895833333,0.07295608531999999,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,9,0
2020-09-28,Manly,16.280548,10.860321,5.420226999999999,2020-09-28 18:00:00,2020-09-29 03:00:00,15.232269,12.706451,9.0,11.0,0.28064644444444453,0,0,Moderate risk,6.710915916666667,61.574686541666665,2.8110758458333334,1021.2377320833333,0.06771087656,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,9,0
2020-09-29,Manly,16.549927,12.706451,3.843476000000001,2020-09-29 18:00:00,2020-09-30 03:00:00,15.743774,13.422211,9.0,11.0,0.2579514444444444,0,0,Moderate risk,8.8231545,67.5990635,3.8415520041666666,1020.3390275,0.2837181065,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,9,0
2020-09-30,Manly,19.272247,13.422211,5.850035999999999,2020-09-30 18:00:00,2020-10-01 03:00:00,17.96637,15.342255,9.0,11.0,0.2915683333333335,0,0,Moderate risk,11.136871416666667,71.802324625,5.213949041666667,1012.3847425,0.0195503233,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,9,0
2020-10-01,Manly,21.262482,15.15152,6.110961999999999,2020-10-01 18:00:00,2020-10-02 05:00:00,16.646393,13.443237,11.0,11.0,0.291196,0,0,Moderate risk,11.732030291666668,70.390480875,3.906184075,1010.8439208333333,2.73752211282,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-02,Manly,20.488464,13.438751,7.049713000000001,2020-10-02 18:00:00,2020-10-03 05:00:00,18.885468,14.421661,11.0,11.0,0.4058006363636363,0,0,Low risk,12.294052041666667,74.514160125,3.4152578000000005,1018.4771754166667,0.0,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-03,Manly,21.876434,14.39035,7.486084,2020-10-03 18:00:00,2020-10-04 05:00:00,19.628387,15.764923,11.0,11.0,0.35122400000000004,0,0,Moderate risk,13.8224118125,76.04530866666666,5.215558879166667,1018.90425125,0.0,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-04,Manly,23.156586,15.479736,7.67685,2020-10-04 18:00:00,2020-10-05 05:00:00,22.216095,17.025055,11.0,11.0,0.4719127272727274,0,0,Low risk,14.542144804347826,74.07799952173913,5.881428482608697,1014.4619004347826,0.0,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-05,Manly,25.124664,16.967926,8.156738,2020-10-05 18:00:00,2020-10-06 05:00:00,23.715424,16.349213,11.0,11.0,0.6696555454545454,0,0,Low risk,13.917038020833333,65.62126654166667,5.437717304166667,1011.58725125,0.0,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-06,Manly,18.47754,16.328888,2.148652000000002,2020-10-06 18:00:00,2020-10-07 03:00:00,17.690796,17.05371,9.0,11.0,0.07078733333333334,0,1,Extreme risk,14.46283725,83.41310475,6.3389425875,1016.1274075,0.48112869342,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-07,Manly,18.833649,17.05371,1.7799390000000024,2020-10-07 18:00:00,2020-10-08 05:00:00,18.293304,17.828766,11.0,11.0,0.04223072727272704,0,1,Extreme risk,15.890538479166667,87.62116479166667,2.7912460833333337,1014.605385,1.367092137,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-08,Manly,23.292755,17.565216,5.727539,2020-10-08 18:00:00,2020-10-09 05:00:00,23.042725,15.978119,11.0,11.0,0.6422369090909092,0,0,Low risk,15.202363291666666,74.58816691666667,4.4364273625,1006.6982058333333,5.67483900506,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-09,Manly,20.644531,15.3909,5.253631,2020-10-09 18:00:00,2020-10-10 05:00:00,20.304901,13.426758,11.0,11.0,0.6252857272727274,0,0,Low risk,8.183040670833334,53.701579583333334,5.469431954166667,1008.9983841666667,0.0,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-10,Manly,21.09259,13.25824,7.834350000000001,2020-10-10 18:00:00,2020-10-11 05:00:00,20.195587,14.37619,11.0,11.0,0.529036090909091,0,0,Low risk,8.243638383333334,56.525117208333334,3.27216433625,1013.2744333333334,0.0,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-11,Manly,21.888458,13.992584,7.895873999999999,2020-10-11 18:00:00,2020-10-12 05:00:00,20.715546,17.534302,11.0,11.0,0.28920399999999996,0,0,Moderate risk,10.884967854166668,62.909004333333336,3.664814258333333,1015.44385625,0.0,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-12,Manly,20.85611,17.444916,3.411194000000002,2020-10-12 18:00:00,2020-10-13 05:00:00,19.92041,15.972778,11.0,11.0,0.3588756363636364,0,0,Moderate risk,15.541880395833333,80.91835725,4.6051924875,1017.4910966666666,1.06287001516,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-13,Manly,21.918793,15.2565,6.662293,2020-10-13 18:00:00,2020-10-14 05:00:00,21.267548,16.561737,11.0,11.0,0.42780100000000004,0,0,Low risk,14.941110020833333,80.51326170833333,3.657336879166667,1017.3387741666667,0.09918212906,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-14,Manly,18.748962,16.39328,2.355681999999998,2020-10-14 18:00:00,2020-10-15 05:00:00,18.431427,16.138336,11.0,11.0,0.20846281818181822,0,0,Moderate risk,14.157948770833334,79.87220279166667,5.104690916666667,1020.7375975,0.6232261672,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-15,Manly,22.248749,16.083954,6.164795000000002,2020-10-15 18:00:00,2020-10-16 05:00:00,21.830383,19.278107,11.0,11.0,0.23202509090909115,0,0,Moderate risk,15.128306104166667,77.42888574999999,4.660881020833333,1013.6959858333333,0.2861022975,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-16,Manly,19.729645,16.997955,2.7316900000000004,2020-10-16 18:00:00,2020-10-16 19:00:00,17.07785,16.997955,1.0,11.0,0.0798950000000005,0,1,Extreme risk,13.939632416666667,76.93024637500001,5.6395912374999995,1012.6474137499999,0.32711029056,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-17,Manly,22.903473,17.301178,5.602295000000002,2020-10-17 18:00:00,2020-10-18 05:00:00,21.600494,19.290009,11.0,11.0,0.2100440909090909,0,0,Moderate risk,15.562217770833334,76.79853570833333,4.7993352583333335,1007.83529,0.6554126733,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-18,Manly,20.976593,16.601044,4.3755489999999995,2020-10-18 18:00:00,2020-10-19 05:00:00,17.841827,16.011322,11.0,11.0,0.16640954545454534,0,1,High risk,15.179813395833333,77.99270283333333,4.006718905416666,1006.02925125,8.3408355134,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-19,Manly,17.757233,15.92276,1.8344729999999991,2020-10-19 18:00:00,2020-10-20 04:00:00,17.39212,15.993622,10.0,11.0,0.13984979999999983,0,1,High risk,12.928094208333334,77.78795087499999,5.5082535375,1011.8855429166666,1.57880782606,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-20,Manly,18.646149,15.993622,2.652527000000001,2020-10-20 18:00:00,2020-10-21 05:00:00,18.406403,16.042633,11.0,11.0,0.21488818181818203,0,0,Moderate risk,13.320437166666666,77.30638549999999,3.5121713166666666,1013.4772708333334,1.9321441771,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-21,Manly,20.577454,15.825012,4.752442,2020-10-21 18:00:00,2020-10-22 04:00:00,19.454071,17.05722,10.0,11.0,0.23968509999999982,0,0,Moderate risk,13.936120375,76.07959033333334,5.7507187,1010.9614620833332,0.11110305806000001,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-22,Manly,21.05545,17.05722,3.9982299999999995,2020-10-22 18:00:00,2020-10-23 05:00:00,20.45169,17.67276,11.0,11.0,0.2526299999999999,0,0,Moderate risk,15.756654166666666,81.54475175,3.6383538804166666,1009.68145,0.0,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-23,Manly,22.075531,17.67276,4.402771000000001,2020-10-23 18:00:00,2020-10-24 04:00:00,21.324982,19.513153,10.0,11.0,0.18118289999999995,0,1,High risk,16.94347254166667,83.41387412499999,5.613118695833333,1006.9757391666667,0.0,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-24,Manly,21.926636,19.453156,2.4734799999999986,2020-10-24 18:00:00,2020-10-25 02:00:00,20.34494,15.629425,8.0,11.0,0.5894393750000002,0,0,Low risk,18.282648791666666,88.04622520833334,5.396094983333334,1000.2145783333334,9.120941158760001,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-25,Manly,18.558289,14.603424,3.954864999999998,2020-10-25 18:00:00,2020-10-25 18:00:00,15.027374,15.027374,0.0,11.0,0.0,0,1,Extreme risk,13.218224812499999,85.29543845833334,9.586204395833333,1007.31929,31.64768201,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-26,Manly,16.17154,14.612579,1.558961,2020-10-26 18:00:00,2020-10-26 19:00:00,14.614349,14.612579,1.0,11.0,0.0017700000000004934,0,1,Extreme risk,12.516421125,83.60998475000001,11.879090854166668,1012.16267,37.983894219999996,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-27,Manly,17.854767,14.912079,2.9426879999999986,2020-10-27 18:00:00,2020-10-28 05:00:00,17.509247,14.906494,11.0,11.0,0.23661390909090893,0,0,Moderate risk,12.645482416666667,79.194754375,7.3726799125,1014.1798358333334,4.7636032132,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-28,Manly,18.09671,14.906494,3.1902160000000013,2020-10-28 18:00:00,2020-10-29 05:00:00,18.09671,15.755951,11.0,11.0,0.21279627272727292,0,0,Moderate risk,13.154843625,79.91436275,3.5553231625,1012.9252683333333,0.80966949112,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-29,Manly,17.834534,15.568207,2.266327000000002,2020-10-29 18:00:00,2020-10-30 05:00:00,17.402893,14.959808,11.0,11.0,0.2220986363636362,0,0,Moderate risk,14.243242916666667,85.86701112499999,3.2322304916666664,1007.2661549999999,20.79486826,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
2020-10-30,Manly,18.71814,14.085388,4.632751999999998,2020-10-30 18:00:00,2020-10-31 03:00:00,18.167084,17.628326,9.0,11.0,0.05986199999999976,0,1,Extreme risk,13.781415375,82.37755187500001,2.678067458333333,1005.4168866666668,0.5297660913,0.5,0.5,1,coastal,26.2541,1420460,5491687.8389,5410440.0,Manly - Fairlight,24528.0,3641.8,6.7,"ABS Regional Population 2019-20, SA2 proxy",4617047.619511056,9779726.335872972,47.210396906253735,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Manly - Fairlight,10,0
